Doctor ID,Doctor Name,Doctor Score,Scoliosis Type
6381,Dr Marguerite Duncan Edmonton AB ,5.0,dextroscoliosisfunctional
6384,Dr Gerald Wittenberg Vancouver BC ,4.75,dextroscoliosis
6385,Dr Davin Lim Brisbane QLD ,4.5,levoscoliosis
6386,Dr Jack Ceaser Sudbury ON ,4.0,kyphosis
6387,dr amy caine portland or us,5.0,idiopathic
6388,Dr Peterson Pierre Thousand Oaks CA ,5.0,infantile
6389,Dr Lisa R. Halpern Frederick MD ,2.5,juvenile
6390,Dr LYDIA SHAJENKO Edgewater NJ ,3.25,lordosis
6391,Dr Eric Muradov Edmonton AB ,4.0,adolescent
6392,Dr David M. Lawrence Cedar Rapids IA ,2.0,adult
6393,Dr Khristian A. Noto Orlando FL ,4.0,dextroscoliosisstructuralcompensatory
6395,dr gloria mendizabal piedra md hialeah fl us,4.75,dextroscoliosislevoscoliosisneuromuscular
6398,Dr Neeti Bhargava Frederick MD ,1.0,levoscoliosis
6399,Dr Glen E. Hofmann Cincinnati OH ,4.0,kyphosis
6400,Dr MARIZELI A. OLACIO Miami Shores FL ,4.5,idiopathic
6401,Dr Virginia G. Barber CHARLOTTESVILLE VA ,4.5,infantile
6402,Dr Zia Ghavami Ridgewood NJ ,5.0,juvenile
6404,Dr Lisa D. FAIRWEATHER Fort WORTH TX ,4.0,adolescent
6405,Dr Richard W. Gates Indianapolis IN ,4.75,adult
6406,Dr MAHESH S. OCHANEY Glen Burnie MD ,4.5,dextroscoliosisstructuralcompensatory
6407,Dr BEN M. HUNT Sacramento CA ,4.75,dextroscoliosisfunctional
6408,Dr Ludmilla Bronfin New York NY ,3.0,dextroscoliosislevoscoliosisneuromuscular
6409,Dr April Merritt ORLANDO FL ,3.25,compensatory
6411,Dr Siva K. Sripada Novi MI ,4.0,levoscoliosis
6413,Dr Frank R. Crantz McLean VA ,3.25,idiopathic
6414,Dr S. Saba Brandon MB ,4.0,infantile
6416,D Hu Abbotsford BC ,3.0,lordosis
6417,TATIANA V. PODDOUBNAIA New York NY ,5.0,adolescent
6418,Dr Stephanie Mason Calgary AB ,4.0,adult
6419,dr justin liao md newport beach ca us,4.25,dextroscoliosisstructuralcompensatory
6420,Dr Nilesh MEHTA Manhasset NY ,4.0,dextroscoliosisfunctional
6421,Dr Jeffrey S. Seaman Edmond OK ,3.75,dextroscoliosislevoscoliosisneuromuscular
6422,dr a nematullah london on ca,4.0,compensatory
6423,Dr SARAH N. GATUMU Indiana PA ,5.0,dextroscoliosis
6424,Dr Betsy Vasquez STERLING VA ,4.0,levoscoliosis
6425,Dr ARUNA NATHAN KENSINGTON MD ,5.0,kyphosis
6426,dr simar brar calgary ab ca,4.0,idiopathic
6427,Dr Bryan R. Hecht Cleveland OH ,4.0,infantile
6430,Dr Jeff Bilodeau Calgary AB ,5.0,adolescent
6431,Joyce Kepto St. Petersburg FL ,3.75,adult
6432,laurie grizzard dallas tx us,5.0,dextroscoliosisstructuralcompensatory
6433,Dr Fiona McCulloch North York ON ,5.0,dextroscoliosisfunctional
6434,EMILIA CABRERA Bay Harbor Islands FL ,5.0,dextroscoliosislevoscoliosisneuromuscular
6435,Dr KENNETH R. LANGLIEB Ridgewood NJ ,5.0,compensatory
6436,virgnia g connolly npp chappaqua ny us,5.0,dextroscoliosis
6437,Dr Leah Napolitano Ortiz Mishawaka IN ,4.75,levoscoliosis
6438,Dr Lisa K. Malloy Leesburg VA ,5.0,kyphosis
6440,Dr Andrew Steinberg Montreal QC ,4.0,infantile
6442,Dr Nicole L. Lanman WYLIE TX ,4.75,lordosis
6443,Dr JAMES P. LEE Frederick MD ,4.0,adolescent
6444,dr stephanie ma waterloo on ca,5.0,adult
6445,Dr JORGE E. GARRETT Katy TX ,4.5,dextroscoliosisstructuralcompensatory
6446,Dr Steve J. Meyers FORT WORTH TX ,4.0,dextroscoliosisfunctional
6447,Dr SHALINI G. KANERIYA Fairfax VA ,4.0,dextroscoliosislevoscoliosisneuromuscular
6448,Dr Robert B. Kennedy Little Rock AR ,4.75,compensatory
6449,dr travis turgeon edmonton ab ca,5.0,dextroscoliosis
6450,Dr Philip Hall Brisbane QLD ,4.0,levoscoliosis
6452,Dr Linus Abrams Greenwich CT ,4.0,idiopathic
6453,Dr Khalid H. Ashai Greenbelt MD ,4.75,infantile
6454,Dr Michael Y. Mizhiritsky New York NY ,4.0,juvenile
6455,Dr Khashayar Shakiba Hackensack NJ ,4.5,lordosis
6456,Dr Ellen A. Mahony Westport CT ,4.5,adolescent
6458,Dr WILLIAM D. SCHLAFF Philadelphia PA ,5.0,dextroscoliosisstructuralcompensatory
6459,Dr Bernard Jin Coquitlam BC ,5.0,dextroscoliosisfunctional
6460,HEATHER M. GULISH St. Clair Shores MI ,5.0,dextroscoliosislevoscoliosisneuromuscular
6461,dr amy schulte lebanon mo us,5.0,compensatory
6462,Dr Anjali Pathak Hamilton ON ,5.0,dextroscoliosis
6463,Dr Dominique E. Howard Washington DC ,2.5,levoscoliosis
6464,Dr Sudhakar Reddy Bangalore KA ,4.5,kyphosis
6465,Dr NICOLE OLSON ANKENY IA ,5.0,idiopathic
6466,Harris Fisher Vancouver BC ,4.5,infantile
6468,Dr Melanie DesChatelets Burnaby BC ,4.25,lordosis
6469,Dr Irene Voo Las Vegas NV ,4.0,adolescent
6470,Dr Marvin H. BERMAN PLYMOUTH MEETING PA ,3.0,adult
6472,Dr Fleur Cattrall Melbourne VIC ,4.75,dextroscoliosisfunctional
6473,dr carrie price akron oh us,4.75,dextroscoliosislevoscoliosisneuromuscular
6474,Dr Chris E. Majewski GERMANTOWN MD ,4.75,compensatory
6475,Dr Nikhil Gupta Markham ON ,3.0,dextroscoliosis
6476,Dr You Suk Choi Kemp TX ,4.75,levoscoliosis
6477,dr sonal patel tampa fl us,5.0,kyphosis
6480,Dr Alexander Wong Regina SK ,4.5,juvenile
6481,Dr Amy Bakelaar Sherwood Park AB ,5.0,lordosis
6482,Dr Naveed M. Khan Leesburg VA ,4.0,adolescent
6483,Dr Christopher Alexander NAPLES FL ,4.75,adult
6484,Dr Ronnie Aronson Toronto ON ,4.0,dextroscoliosisstructuralcompensatory
6486,Dr Thomas C. Weiner Helena MT ,4.0,dextroscoliosislevoscoliosisneuromuscular
6487,Dr Ellen M. Altenburg Melbourne FL ,5.0,compensatory
6488,Dr Wayne Nadler Cornwall ON ,4.0,dextroscoliosis
6489,Dr Guy Caron Brossard QC ,5.0,levoscoliosis
6490,dr jiselle griffith hamilton on ca,4.75,kyphosis
6491,Dr Jenna McNamee Oshawa ON ,4.25,idiopathic
6493,Dr Alex Seal Vancouver BC ,4.0,juvenile
6494,Dr Nathalie Laflamme Lavaltrie QC ,4.75,lordosis
6495,Dr Mary E. Murray MILFORD CT ,4.0,adolescent
6497,dr sarath chandra mouli veeravalli hyderabad ap in,4.75,dextroscoliosisstructuralcompensatory
6498,Dr Steven A. Koos Chicago IL ,4.5,dextroscoliosisfunctional
6499,Lailee Mussivand Orleans ON ,5.0,dextroscoliosislevoscoliosisneuromuscular
6502,dr ines h guedes winnipeg mb ca,5.0,levoscoliosis
6505,Dr Dana H. Granberg KANSAS CITY MO ,5.0,infantile
6506,Dr SLOANE YU DORCHESTER MA ,4.5,juvenile
6507,dr fritz potgieter pretoria gt za,4.0,lordosis
6509,Dr ANNAMARIE DEFEO Brookline MA ,4.5,adult
6510,Dr Martin F. Freedman Philadelphia PA ,4.5,dextroscoliosisstructuralcompensatory
6511,Dr Reed Stone West Palm Beach FL ,4.5,dextroscoliosisfunctional
6512,SHANDI SHIVER MOBILE AL ,4.0,dextroscoliosislevoscoliosisneuromuscular
6513,Dr MATTHEW LEMAITRE Hackensack NJ ,5.0,compensatory
6514,Dr Lo Ku Chiang Arlington Heights IL ,1.0,dextroscoliosis
6515,dr craig mcnamee toronto on ca,5.0,levoscoliosis
6516,Dr Joel A. Roffman Richardson TX ,5.0,kyphosis
6517,dr alina stanciu forest hills ny us,3.0,idiopathic
6518,Dr Laurel C. Soot Portland OR ,3.0,infantile
6521,Dr ELIZABETH YEU NORFOLK VA ,4.75,adolescent
6522,Dr Neel Saini Camrose AB ,5.0,adult
6523,dr alexander ritza toronto on ca,5.0,dextroscoliosisstructuralcompensatory
6524,Dr Kirsten A. Bracht Englewood CO ,2.25,dextroscoliosisfunctional
6525,Dr Bryan J. Krol Fort Thomas KY ,5.0,dextroscoliosislevoscoliosisneuromuscular
6526,Dr JONATHAN M. GAFFIN Boston MA ,5.0,compensatory
6527,dr tester tester toronto on ca,1.0,dextroscoliosis
6528,Dr Sudhir Kumar Hyderabad AP ,4.0,levoscoliosis
6529,Dr Sourabh Nagpal New Delhi DL ,5.0,kyphosis
6530,Dr David M. Censits Philadelphia PA ,4.0,idiopathic
6531,Dr Brent Douglas Vancouver BC ,4.75,infantile
6532,ERICA J. HEAGY PORTLAND OR ,5.0,juvenile
6535,Dr Marc Shenouda Montreal QC ,5.0,adult
6537,Dr Laura Kimball Ravari Bossier City LA ,3.0,dextroscoliosisfunctional
6538,dr brent conrad halifax ns ca,5.0,dextroscoliosislevoscoliosisneuromuscular
6539,Dr SAM B. KOO ERLANGER KY ,5.0,compensatory
6540,Dr Margaret A. Terhar Las Vegas NV ,4.75,dextroscoliosis
6541,Dr ANN M. WALDRON Carson City NV ,5.0,levoscoliosis
6542,Dr Kyley Hunt Calgary AB ,5.0,kyphosis
6545,dr cynthia yee langley bc ca,4.0,juvenile
6546,Dr John A. ROSSI Mechanicsburg PA ,5.0,lordosis
6547,Dr Monica Dosanjh Beaconsfield QC ,4.0,adolescent
6548,Dr Jessica Narvaez Lugo Sebring FL ,5.0,adult
6549,Dr Taymaa May Toronto ON ,4.5,dextroscoliosisstructuralcompensatory
6550,Dr Matthew Miller Pointe Claire QC ,5.0,dextroscoliosisfunctional
6551,Dr Hrayr Karnig Shahinian Los Angeles CA ,3.0,dextroscoliosislevoscoliosisneuromuscular
6552,Dr EDITH M. SIMMONS AUSTIN TX ,3.5,compensatory
6553,Dr HARITHA B. VEERAMACHANENI Los Angeles CA ,5.0,dextroscoliosis
6555,Dr Lainie Hurst New York NY ,1.0,kyphosis
6556,Dr Maureen Leia Stephen Kamloops BC ,3.0,idiopathic
6557,Dr Asif A. Pirani Toronto ON ,5.0,infantile
6558,Dr Margarita Correa Clermont FL ,4.0,juvenile
6560,Dr Timothy McCarthy Winnipeg MB ,4.0,adolescent
6561,Dr Mandel R. Sher Largo FL ,4.0,adult
6563,Dr Kelly S. Dempsey Sugar Land TX ,4.0,dextroscoliosisfunctional
6564,Dr Tara Allmen New York NY ,5.0,dextroscoliosislevoscoliosisneuromuscular
6565,Dr CASSIE G. ROOT Arlington VA ,5.0,compensatory
6567,Dr Andrew Merkur Vancouver BC ,4.0,levoscoliosis
6568,Dr EARL STODDARD Chubbuck ID ,4.5,kyphosis
6569,Dr KENDRA C. PRATT The Woodlands TX ,4.0,idiopathic
6570,Dr John J. Wojcik LAS VEGAS NV ,3.0,infantile
6571,Dr Danuta Fabisiak Bradenton FL ,3.0,juvenile
6572,Dr LONNY NODELMAN CAMBRIDGE MA ,5.0,lordosis
6573,Dr ALICIA R. CARTER NEW YORK NY ,4.0,adolescent
6575,Dr Tyler Buffie Winnipeg MB ,5.0,dextroscoliosisstructuralcompensatory
6576,EMILY NORTHAM MERIDIAN ID ,4.75,dextroscoliosisfunctional
6577,DENISE COLTON WALDORF MD ,5.0,dextroscoliosislevoscoliosisneuromuscular
6578,Dr Mark S. Reginato Orinda CA ,4.5,compensatory
6580,Dr Valeriu E. Andrei Livingston NJ ,5.0,levoscoliosis
6581,Dr NEDA SHARIFZADEH SAN ANTONIO TX ,4.75,kyphosis
6582,Dr RONALD J. PELZ BATESVILLE AR ,4.0,idiopathic
6583,Dr LARRY KUHN Tustin CA ,5.0,infantile
6585,Dr Stefani L. Capone ORLANDO FL ,2.0,lordosis
6586,Dr ANDREW J. RAZZANO Massillon OH ,5.0,adolescent
6587,Dr Elaine Lam Vancouver BC ,4.0,adult
6588,dr clark f holmes nashville tn us,5.0,dextroscoliosisstructuralcompensatory
6589,Dr Feizi Farshid Farshid Nanaimo BC ,5.0,dextroscoliosisfunctional
6590,Dr GLENN P. MATNEY Victorville CA ,4.0,dextroscoliosislevoscoliosisneuromuscular
6591,Dr Ismail T. Dairywala Tomball TX ,4.5,compensatory
6592,Dr RICHARD R. PEREZ San Antonio TX ,4.0,dextroscoliosis
6593,dr andrew dold frisco tx us,5.0,levoscoliosis
6595,Dr Ashit Kapadia North York ON ,5.0,idiopathic
6596,Dr JOHN J. LUPINI Wyandotte MI ,5.0,infantile
6597,Dr Alma Nenshi Calgary AB ,4.0,juvenile
6598,Dr Philip Joseph Straka Kingwood TX ,5.0,lordosis
6599,Dr ANA L. HUERTA ALARDIN IOWA CITY IA ,4.0,adolescent
6601,Dr Arif Sumar Edmonton AB ,5.0,dextroscoliosisstructuralcompensatory
6604,Dr Alan T. Villavicencio Boulder CO ,5.0,compensatory
6605,Dr Paula Brignoni Blume New York NY ,3.75,dextroscoliosis
6607,Dr Kelly B. McGlynn Newtown CT ,5.0,kyphosis
6609,Dr Kai Sung Mesa AZ ,4.5,infantile
6610,Corinne R. Audette Longwood FL ,3.5,juvenile
6611,Dr MICHAEL LAVINE Glen Ellyn IL ,1.0,lordosis
6613,Dr David Walt Vaughan ON ,5.0,adult
6615,Dr Hasmukhkumar Jain Vadodara GJ ,5.0,dextroscoliosisfunctional
6616,Dr JESSICA M. RUHLAND Bismarck ND ,5.0,dextroscoliosislevoscoliosisneuromuscular
6617,Dr Anita R. Shane Bradenton FL ,5.0,compensatory
6618,ROBERT J. Herbst Margate FL ,5.0,dextroscoliosis
6619,Dr Narieej Pershad Niagara Falls ON ,4.5,levoscoliosis
6620,Dr Sanjiv Goel Thousand Oaks CA ,5.0,kyphosis
6621,Dr Steven R. Sorbera Duncansville PA ,4.0,idiopathic
6622,Dr KYLE M. SCHAUB SARASOTA FL ,4.75,infantile
6623,dr christopher schneider winnipeg mb ca,4.0,juvenile
6624,Dr Darron M. Jones Mason City IA ,5.0,lordosis
6625,Dr Rami Majid Picton ON ,5.0,adolescent
6626,Dr Jeffrey L. Vacirca EAST SETAUKET NY ,2.75,adult
6627,Dr THIEN GIANG BACH HUYNH Arlington VA ,1.0,dextroscoliosisstructuralcompensatory
6628,Dr AVANI INGLEY ATLANTA GA ,4.5,dextroscoliosisfunctional
6629,Dr Robert E. Bowen Martinsburg WV ,4.0,dextroscoliosislevoscoliosisneuromuscular
6630,Dr Christopher F. BATES San Antonio TX ,5.0,compensatory
6631,Dr CRAIG I. CRESPI TAMARAC FL ,5.0,dextroscoliosis
6632,Dr Lisa Erickson MINNEAPOLIS MN ,3.0,levoscoliosis
6633,Dr John S. Parker BIRMINGHAM AL ,4.75,kyphosis
6634,Dr Pauline So Ottawa ON ,4.75,idiopathic
6635,dr kendice limoges calgary ab ca,5.0,infantile
6636,Dr CHEUNJU CHEN Hagerstown MD ,3.5,juvenile
6637,Dr Kevin Vint Winnipeg MB ,4.75,lordosis
6638,Dr Garrick Liang Surrey BC ,4.25,adolescent
6639,Dr Netan Choudhry Toronto ON ,4.0,adult
6640,Dr Derek Connolly Birmingham ENG ,5.0,dextroscoliosisstructuralcompensatory
6642,Dr P. Dean Cummings Phoenix AZ ,4.75,dextroscoliosislevoscoliosisneuromuscular
6643,Dr Gail Goldman Montreal QC ,3.0,compensatory
6644,Dr SUNIL K. THUMMALA Paris TX ,4.0,dextroscoliosis
6646,Dr Maud Lassonde Montreal QC ,5.0,kyphosis
6647,Dr Douglas S. FRITZ Burlington MA ,4.25,idiopathic
6648,dr quyen su mississauga on ca,4.25,infantile
6650,Dr Robert J. Marchlewski Garden City NY ,4.0,lordosis
6651,Odin Gutierrez Fort Lauderdale FL(1) ,5.0,adolescent
6652,Jasmine Graham Grand Valley ON ,5.0,adult
6654,Dr Jay Buenafe Winnipeg MB ,4.75,dextroscoliosisfunctional
6655,Dr Natasha Williams Phoenix AZ ,5.0,dextroscoliosislevoscoliosisneuromuscular
6656,Dr Jeffrey Spodak New York NY ,5.0,compensatory
6657,Dr Ralph E. Joseph McKinney TX ,4.0,dextroscoliosis
6658,Dr JOHN E. REUTER PLANO TX ,5.0,levoscoliosis
6659,Dr ELLEN W. COOKE Salt Lake City UT ,5.0,kyphosis
6660,Dr GARY K. BOCKHOLD SARASOTA FL ,4.5,idiopathic
6661,Dr Amanda J. Wolthoff Dallas TX ,4.0,infantile
6663,dr anne marie pion gatineau qc ca,5.0,lordosis
6665,dr nelson byrne mississauga on ca,5.0,adult
6666,Dr THERESA R. CERULLI North Andover MA ,2.0,dextroscoliosisstructuralcompensatory
6667,Dr Ron M. Shelton New York NY ,5.0,dextroscoliosisfunctional
6669,Dr John Michalyshyn Canmore AB ,4.75,compensatory
6670,liana chen ashburn va us,5.0,dextroscoliosis
6671,Evelyn O. Redding McDonough GA ,5.0,levoscoliosis
6672,Dr Jaggi Rao Edmonton AB ,4.0,kyphosis
6674,dr nick debnath orlando fl us,4.5,infantile
6675,Dr Brian Olshansky Mason City IA ,4.75,juvenile
6676,Dr Vivian A. Lombillo Everett WA ,5.0,lordosis
6677,MATTHEW E. BERG Great Barrington MA ,5.0,adolescent
6678,dr sheeva talebian ccrm new york ny us,5.0,adult
6679,Dr Silvia A. Romero Cape Coral FL ,5.0,dextroscoliosisstructuralcompensatory
6680,Dr Kevin E. Lung Edmonton AB ,4.0,dextroscoliosisfunctional
6681,Dr HOLLY M. YANCY Scottsdale AZ ,5.0,dextroscoliosislevoscoliosisneuromuscular
6682,Dr E. Ronald Finger Savannah GA ,4.5,compensatory
6683,Dr Corrine Dawson Langley BC ,4.5,dextroscoliosis
6684,Dr Daron J. Smith MONROE NC ,5.0,levoscoliosis
6685,Dr Ahmed H. Dahshan Charleston WV ,5.0,kyphosis
6687,Dr Lawrence M Lewkow MCLEAN VA ,5.0,infantile
6688,Dr Michael Lepire Goodyear AZ ,5.0,juvenile
6689,Dr EMILY J. LOTT Riverside MO ,5.0,lordosis
6690,Dr Lisa Korus Edmonton AB ,3.5,adolescent
6691,Dr LAMA TOLAYMAT WINTER PARK FL ,5.0,adult
6692,Dr Nancy L. O_apos_NEILL New Freedom PA ,5.0,dextroscoliosisstructuralcompensatory
6694,Dr Matthew A. Hilmi KINGSTON NY ,4.5,dextroscoliosislevoscoliosisneuromuscular
6695,dr chioma o enu fairfield ct us,5.0,compensatory
6696,dr kiran lohia delhi dl in,4.0,dextroscoliosis
6697,Dr Amy S. Ross PALM HARBOR FL ,5.0,levoscoliosis
6698,Dr Jeannie Louie Portland OR ,5.0,kyphosis
6699,Dr Andrew J. MacGinnitie Boston MA ,5.0,idiopathic
6700,Dr JULIE M. TALAVERA FORT COLLINS CO ,4.75,infantile
6703,Dr Benjamin Jacobs Caldwell NJ ,4.75,adolescent
6705,Dr John E. Laco Lakeville MN ,4.0,dextroscoliosisstructuralcompensatory
6706,Dr Todd A. Rochman Newburgh NY ,4.0,dextroscoliosisfunctional
6708,Dr Alexander Wong Regina SK ,5.0,compensatory
6709,Dr Philip Henkin Brandon FL ,4.0,dextroscoliosis
6710,dr pierre brunet ottawa on ca,4.75,levoscoliosis
6712,Dr Manuela Cernadas Boston MA ,5.0,idiopathic
6713,Kim Yoo Overland Park KS ,5.0,infantile
6714,Dr Chad W. Mayer West Bloomfield MI ,4.0,juvenile
6715,Dr Jeffrey I. Silverstein FREEHOLD NJ ,5.0,lordosis
6716,dr lydia ouldchikh montreal qc ca,4.0,adolescent
6718,dr roya alizadeh calgary ab ca,4.0,dextroscoliosisstructuralcompensatory
6719,Dr Greg Emerson Brisbane QLD ,2.5,dextroscoliosisfunctional
6720,Dr Richard S. Litman Port Jefferson NY ,5.0,dextroscoliosislevoscoliosisneuromuscular
6721,Dr Johan Vorster Yorkton SK ,4.0,compensatory
6722,Dr Naila Ladha Toronto ON ,4.0,dextroscoliosis
6723,Dr Mihye Choi New York NY ,4.0,levoscoliosis
6728,BECKY J. PRIDEAUX BLODGETT TACOMA WA ,5.0,lordosis
6729,Dr Patricia Peticca Ottawa ON ,2.25,adolescent
6730,Dr Orlando FERNANDEZ FORT MYERS FL ,2.75,adult
6731,Dr Joan M. Stoler Boston MA ,5.0,dextroscoliosisstructuralcompensatory
6732,Dr NAZNEEN R. BILLIMORIA Columbia SC ,5.0,dextroscoliosisfunctional
6733,ODIN GUTIERREZ Fort Lauderdale FL ,5.0,dextroscoliosislevoscoliosisneuromuscular
6734,Dr Shannon Humphrey Vancouver BC ,4.0,compensatory
6735,Dr Robert L. Gustofson Lone Tree CO ,4.75,dextroscoliosis
6736,Dr EMUN ABDU TUCSON AZ ,4.0,levoscoliosis
6737,Dr Ravi Kakar Markham ON ,3.25,kyphosis
6740,Spence Pentland Vancouver BC ,5.0,juvenile
6741,Dr Heather Richardson Atlanta GA ,5.0,lordosis
6742,dr kristin lao toronto on ca,4.75,adolescent
6743,Dr Laura M. Nasatir Sacramento CA ,2.75,adult
6744,dr bodanielle park duluth ga us,5.0,dextroscoliosisstructuralcompensatory
6745,Dr DANKO MARTINCIC Spokane Valley WA ,5.0,dextroscoliosisfunctional
6746,Dr E. Ted P. Conrad Wheaton IL ,4.0,dextroscoliosislevoscoliosisneuromuscular
6747,Susan W. DYKEMAN North Bethesda MD ,5.0,compensatory
6748,Dr MELISSA H. HAMMOND UNIVERSITY PARK FL ,4.75,dextroscoliosis
6749,Dr ELIZABETH MARMARAS New York NY ,5.0,levoscoliosis
6750,Dr Neil J. Zemmel Midlothian VA ,4.0,kyphosis
6751,Nicole Green Victoria BC ,5.0,idiopathic
6753,Dr Michael T. Stang Pittsburgh PA ,4.5,juvenile
6755,Dr R. Michael Schaplowsky Edmonton AB ,4.75,adolescent
6757,dr hannah yecheskel rockville md us,5.0,dextroscoliosisstructuralcompensatory
6758,Dr Susan Conway Atlanta GA ,4.0,dextroscoliosisfunctional
6759,Dr David E. Sosin Tustin CA ,4.5,dextroscoliosislevoscoliosisneuromuscular
6760,Dr Steven S. Moalemi New York NY ,5.0,compensatory
6761,Dr Gaylyn M. Horne Birmingham AL ,4.0,dextroscoliosis
6762,Dr Gerald Pierone Vero Beach FL ,5.0,levoscoliosis
6763,Dr Isoken Koko River Forest IL ,5.0,kyphosis
6764,Dr Atif Iqbal Fountain Valley CA ,4.75,idiopathic
6765,Dr ALEXANDRA N. KEHOE Plantation FL ,5.0,infantile
6766,Dr Scott Murphy Glen Ellyn IL ,3.5,juvenile
6767,Dr Ernesto Garofalo Richmond Hill ON ,4.75,lordosis
6768,Dr Justin Guy Oakville ON ,5.0,adolescent
6770,dr cindy peng milwaukie or us,4.5,dextroscoliosisstructuralcompensatory
6771,Dr W. HAMILTON WILLIAMS Atlanta GA ,4.75,dextroscoliosisfunctional
6772,Dr LEONARD N. Marino Staten Island NY ,4.75,dextroscoliosislevoscoliosisneuromuscular
6773,dr shilpa vij sharma newmarket on ca,5.0,compensatory
6774,Dr Jessica L. Greenberg North Arlington NJ ,4.0,dextroscoliosis
6775,dr maxwell sauder toronto on ca,4.75,levoscoliosis
6776,Dr JONATHAN N. Lazare New York NY ,4.0,kyphosis
6777,Dr Nandini Y. Ramroop Montgomery AL ,4.75,idiopathic
6778,Dr J Suljak Waterloo ON ,4.0,infantile
6779,Dr NISHA JAIN PLANO TX ,3.0,juvenile
6780,Dr Edward B. Eigner ENGLEWOOD CO ,5.0,lordosis
6781,dr ed howard cary nc us,5.0,adolescent
6782,Dr MARVIN C. LEE Los Angeles CA ,4.5,adult
6783,Dr Shane M. Hollawell Manasquan NJ ,5.0,dextroscoliosisstructuralcompensatory
6784,Dr Laurie Frakes Encinitas CA ,3.0,dextroscoliosisfunctional
6785,Dr Curtis T. Moody Brookline MA ,2.75,dextroscoliosislevoscoliosisneuromuscular
6786,dr elizabeth geisler toronto on ca,5.0,compensatory
6787,Dr JASON J. WU HACKETTSTOWN NJ ,4.0,dextroscoliosis
6788,Dr Nawar Touchan Ottawa ON ,4.0,levoscoliosis
6789,Dr SUSAN K. ELEESON Sioux Falls SD ,4.0,kyphosis
6790,dr jeff watts surrey bc ca,4.75,idiopathic
6791,Dr Glenna Grykuliak Edmonton AB ,4.0,infantile
6792,Dr Tanya Quinn St. Louis MO ,3.0,juvenile
6795,Dr Laura S. Copaken FREDERICK MD ,5.0,adult
6796,Dr Ingrid Tall Brisbane QLD ,3.0,dextroscoliosisstructuralcompensatory
6797,dr sunita kulshrestha waldorf md us,4.75,dextroscoliosisfunctional
6798,Dr MATTHEW M. SCHULTZEL NORTH BERGEN NJ ,5.0,dextroscoliosislevoscoliosisneuromuscular
6799,brooke corrado vancouver bc ca,5.0,compensatory
6800,dr stephen nelson metairie la us,5.0,dextroscoliosis
6801,dr neda kadivar toronto on ca 2,4.75,levoscoliosis
6802,Dr Paul J. Apostolides Greenwich CT ,4.0,kyphosis
6804,Dr NICOLAS A. SOULIER Fort Wayne IN ,4.5,infantile
6805,Dr Pooja Madan Brampton ON ,3.5,juvenile
6806,dr bao nguyen hermosa beach ca us,4.0,lordosis
6807,Dr Michael C. Edwards Las Vegas NV ,5.0,adolescent
6809,Dr Mary C. Dupont CHEVY CHASE MD ,3.25,dextroscoliosisstructuralcompensatory
6812,Dr REZA F. GHOHESTANI San Antonio TX ,4.5,compensatory
6813,Dr sCOTT McCABE Waterloo ON ,4.0,dextroscoliosis
6814,Dr M. ASHRAF Meelu WALDORF MD ,4.5,levoscoliosis
6816,dr jessica forcillo montreal qc ca,5.0,idiopathic
6817,Dr Joseph Gauta Naples FL ,4.5,infantile
6818,Dr Nataliya Krivitskaya BRONX NY ,4.5,juvenile
6819,Dr Amit Sharma West Islip NY ,5.0,lordosis
6820,Dr John Kershman Ottawa ON ,4.0,adolescent
6821,Dr Robert Schlosser Thornhill ON ,3.5,adult
6823,Dr IRMA ISKANDAR Longview WA ,5.0,dextroscoliosisfunctional
6824,Dr BRIAN P. KARDON Suffern NY ,4.75,dextroscoliosislevoscoliosisneuromuscular
6826,Dr Ana Stankovic WATERTOWN MA ,5.0,dextroscoliosis
6827,KWAN W. PARK Irvine CA ,5.0,levoscoliosis
6829,dr kevin chan st johns nl ca,5.0,idiopathic
6830,Dr Lora Cruise Toronto ON ,4.0,infantile
6831,Dr Carl G. Speer Pensacola FL ,4.5,juvenile
6833,Dr Bita Bita Montreal QC ,4.0,adolescent
6835,Dr Donna M. Restivo MAHOPAC NY ,4.25,dextroscoliosisstructuralcompensatory
6836,Dr Hilary Wu Ottawa ON ,4.0,dextroscoliosisfunctional
6837,Dr David E. Simai Cedarhurst NY ,4.0,dextroscoliosislevoscoliosisneuromuscular
6838,alanna augustin langley bc ca,5.0,compensatory
6839,Dr Eric J. Munn Oakbrook Terrace IL ,5.0,dextroscoliosis
6840,Dr Bijan N. Niaki Taunton MA ,4.0,levoscoliosis
